gene_id,gene_symbol,true_label,Protein_only_ProtBERT_SW_score,Genomic_only_K3K4Basic_score,Multimodal_handcrafted_score,Multimodal_DNABERT2_score,gene_symbol_upper,Protein_only_ProtBERT_SW_pred_0p5,Protein_only_ProtBERT_SW_error_0p5,Genomic_only_K3K4Basic_pred_0p5,Genomic_only_K3K4Basic_error_0p5,Multimodal_handcrafted_pred_0p5,Multimodal_handcrafted_error_0p5,Multimodal_DNABERT2_pred_0p5,Multimodal_DNABERT2_error_0p5,base_model,new_model,base_correct,new_correct,comparison_group,score_delta_new_minus_base
ENSG00000090989,EXOC1,0,0.6285904437677816,0.6264956994877682,0.5977334036946758,0.4811453974155629,EXOC1,1,FP,1,FP,1,FP,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.14744504635221872
ENSG00000138286,FAM149B1,0,0.547590565813184,0.4638774851388184,0.452197377319273,0.4221978957729554,FAM149B1,1,FP,0,TN,0,TN,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.12539267004022858
ENSG00000206203,TSSK2,0,0.5080982193143768,0.4128138872697587,0.4153495405460846,0.3952913897045938,TSSK2,1,FP,0,TN,0,TN,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.112806829609783
ENSG00000163636,PSMD6,1,0.487779328262693,0.3769312117829634,0.3874869478447486,0.5401159523187075,PSMD6,0,FN,0,FN,0,FN,1,TP,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,0.05233662405601447
ENSG00000132205,EMILIN2,1,0.4374448518961378,0.4937147840511752,0.4161223803768977,0.5217083226492475,EMILIN2,0,FN,0,FN,0,FN,1,TP,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,0.08426347075310969
ENSG00000136950,ARPC5L,0,0.5676475413905013,0.3275993156452605,0.4518943159987026,0.4063907217157212,ARPC5L,1,FP,0,TN,0,TN,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.16125681967478012
ENSG00000178409,BEND3,1,0.2870329902028151,0.7533966513356424,0.4813220202666358,0.5439248905939362,BEND3,0,FN,1,TP,0,FN,1,TP,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,0.25689190039112114
ENSG00000065183,WDR3,0,0.6115226952511245,0.5346137195936554,0.6408976360947057,0.3670597877460611,WDR3,1,FP,1,FP,1,FP,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.2444629075050634
ENSG00000164512,ANKRD55,1,0.442747619385531,0.3757843619952201,0.339436262096356,0.5,ANKRD55,0,FN,0,FN,0,FN,1,TP,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,0.05725238061446902
ENSG00000127863,TNFRSF19,0,0.5509272078434415,0.4557535265461271,0.4371704174929432,0.4453595504718771,TNFRSF19,1,FP,0,TN,0,TN,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.10556765737156443
ENSG00000105738,SIPA1L3,0,0.5978289906259943,0.5,0.4869268632485234,0.4760077364942158,SIPA1L3,1,FP,1,FP,0,TN,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.12182125413177847
ENSG00000172766,NAA16,0,0.5261724181436633,0.4680252536355872,0.5125194691512807,0.4443975907787024,NAA16,1,FP,0,TN,1,FP,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.08177482736496094
ENSG00000130713,EXOSC2,0,0.5587564512761454,0.4551293644748045,0.5725906972429262,0.4811102952330034,EXOSC2,1,FP,0,TN,1,FP,0,TN,Protein_only_ProtBERT_SW,Multimodal_DNABERT2,False,True,rescued_by_new_model,-0.07764615604314196
